X,Y,Date,ConfirmedCovidCases,TotalConfirmedCovidCases,ConfirmedCovidDeaths,TotalCovidDeaths,StatisticsProfileDate,CovidCasesConfirmed,HospitalisedCovidCases,RequiringICUCovidCases,HealthcareWorkersCovidCases,ClustersNotified,HospitalisedAged5,HospitalisedAged5to14,HospitalisedAged15to24,HospitalisedAged25to34,HospitalisedAged35to44,HospitalisedAged45to54,HospitalisedAged55to64,Male,Female,Unknown,Aged1to4,Aged5to14,Aged15to24,Aged25to34,Aged35to44,Aged45to54,Aged55to64,Median_Age,CommunityTransmission,CloseContact,TravelAbroad,FID,HospitalisedAged65to74,HospitalisedAged75to84,HospitalisedAged85up,Aged65to74,Aged75to84,Aged85up,DeathsCumulative_DOD,DeathsToday_DOD,SevenDayAvg_Cases
-856335.869598373,7036492.39571864,2022/06/18 00:00:00+00,1471,1582088,,7442,2022/06/17 00:00:00+00,1580885,40225,2681,84807,0,1342,925,2080,3363,3736,3925,4822,743540,837174,171,69114,196190,252844,270602,294500,222287,141369,43,0,0,0,840,6444,8166,5415,73739,39179,20952,7560,6,1300
-856335.869598373,7036492.39571864,2022/06/19 00:00:00+00,1547,1583635,,7442,2022/06/18 00:00:00+00,1582431,40254,2683,85004,0,1345,926,2081,3367,3738,3929,4824,744151,838109,171,69152,196243,252972,270903,294821,222567,141616,42,0,0,0,841,6447,8171,5419,73849,39236,20963,7561,1,1490
-856335.869598373,7036492.39571864,2022/06/20 00:00:00+00,982,1584617,,7442,2022/06/19 00:00:00+00,1583411,40274,2683,85163,0,1346,926,2083,3370,3740,3932,4825,744541,838699,171,69174,196287,253040,271084,295037,222762,141775,43,0,0,0,842,6449,8175,5421,73902,39269,20972,7565,4,1504
-856335.869598373,7036492.39571864,2022/06/21 00:00:00+00,1545,1586162,,7442,2022/06/20 00:00:00+00,1584955,40455,2684,85350,0,1353,931,2090,3390,3749,3950,4843,745182,839602,171,69207,196346,253164,271362,295333,223015,142031,44,0,0,0,843,6480,8218,5444,74024,39351,21013,7572,7,1647
-856335.869598373,7036492.39571864,2022/06/22 00:00:00+00,1223,1587385,27,7469,2022/06/21 00:00:00+00,1586177,40557,2685,85472,0,1357,933,2092,3403,3764,3952,4852,745681,840325,171,69230,196381,253257,271592,295581,223231,142237,44,0,0,0,844,6497,8243,5457,74106,39414,21039,7573,1,1430
-856335.869598373,7036492.39571864,2022/06/23 00:00:00+00,2662,1589692,,7469,2022/06/22 00:00:00+00,1588837,40747,2685,85764,0,1368,939,2103,3418,3774,3970,4868,746758,841908,171,69303,196477,253438,272085,296174,223718,142605,43,0,0,0,845,6530,8289,5481,74288,39540,21100,7579,6,1497
-856335.869598373,7036492.39571864,2022/06/24 00:00:00+00,2533,1592225,,7469,2022/06/23 00:00:00+00,1591368,40891,2687,86027,0,1373,941,2110,3427,3782,3983,4886,747709,843488,171,69365,196565,253639,272586,296698,224161,142987,43,0,0,0,846,6559,8319,5504,74482,39630,21146,7582,3,1709
-856335.869598373,7036492.39571864,2022/06/25 00:00:00+00,1675,1593900,,7469,2022/06/24 00:00:00+00,1593042,41053,2688,86196,0,1382,946,2119,3439,3791,3996,4906,748403,844468,171,69402,196642,253786,272930,297050,224432,143215,41,0,0,0,847,6590,8352,5525,74572,39718,21185,7593,11,1738
-856335.869598373,7036492.39571864,2022/06/26 00:00:00+00,1830,1595730,,7469,2022/06/25 00:00:00+00,1594872,41087,2689,86378,0,1382,947,2123,3442,3794,3999,4908,749174,845527,171,69439,196731,253959,273306,297426,224767,143480,41,0,0,0,848,6596,8361,5528,74689,39768,21197,7600,7,1778
-856335.869598373,7036492.39571864,2022/06/27 00:00:00+00,1310,1597040,,7469,2022/06/26 00:00:00+00,1596181,41099,2689,86489,0,1385,947,2123,3442,3794,4000,4909,749675,846335,171,69463,196803,254086,273545,297720,224995,143691,41,0,0,0,849,6599,8364,5529,74777,39787,21204,7605,5,1825
-856335.869598373,7036492.39571864,2022/06/28 00:00:00+00,1579,1598619,,7469,2022/06/27 00:00:00+00,1597754,41262,2690,86630,0,1392,949,2130,3453,3799,4008,4924,750313,847270,171,69500,196854,254223,273840,297989,225284,143917,44,0,0,0,850,6639,8399,5562,74914,39868,21254,7612,7,1830
-856335.869598373,7036492.39571864,2022/06/29 00:00:00+00,1995,1600614,30,7499,2022/06/28 00:00:00+00,1599747,41428,2691,86847,0,1410,952,2131,3468,3809,4020,4941,751085,848490,172,69571,196933,254374,274156,298396,225658,144238,44,0,0,0,851,6665,8439,5586,75049,39959,21302,7614,2,1940
-856335.869598373,7036492.39571864,2022/06/30 00:00:00+00,2582,1602839,,7499,2022/06/29 00:00:00+00,1602326,41612,2691,87060,0,1416,956,2141,3479,3824,4036,4961,752101,850053,172,69631,197041,254605,274673,298927,226117,144580,42,0,0,0,852,6702,8483,5607,75216,40071,21354,7618,4,1929
-856335.869598373,7036492.39571864,2022/07/01 00:00:00+00,2238,1605077,,7499,2022/06/30 00:00:00+00,1604560,41760,2692,87237,0,1420,964,2145,3492,3840,4056,4974,753020,851368,172,69681,197132,254791,275052,299423,226535,144875,42,0,0,0,853,6721,8513,5628,75367,40178,21415,7624,6,1887
-856335.869598373,7036492.39571864,2022/07/02 00:00:00+00,1974,1607051,,7499,2022/07/01 00:00:00+00,1606529,41861,2693,87383,0,1427,964,2150,3497,3846,4066,4982,753814,852542,173,69728,197195,254970,275435,299847,226893,145159,42,0,0,0,854,6743,8532,5647,75487,40248,21456,7626,2,1929
-856335.869598373,7036492.39571864,2022/07/03 00:00:00+00,1115,1608166,,7499,2022/07/02 00:00:00+00,1607643,41876,2693,87480,0,1427,964,2150,3498,3847,4070,4985,754260,853210,173,69753,197243,255092,275626,300082,227112,145318,42,0,0,0,855,6746,8534,5648,75560,40280,21466,7630,4,1827
-856335.869598373,7036492.39571864,2022/07/04 00:00:00+00,2915,1611081,,7499,2022/07/03 00:00:00+00,1610555,41911,2693,87672,0,1430,966,2151,3499,3852,4072,4994,755446,854936,173,69818,197390,255388,276147,300722,227677,145763,41,0,0,0,856,6748,8537,5655,75704,40347,21488,7639,9,2056
-856335.869598373,7036492.39571864,2022/07/05 00:00:00+00,1755,1612836,,7499,2022/07/04 00:00:00+00,1612306,42179,2694,87772,0,1442,969,2158,3526,3868,4093,5019,756160,855972,174,69860,197463,255512,276452,301021,227977,146020,46,0,0,0,857,6791,8603,5703,75846,40475,21569,7643,4,2082
-856335.869598373,7036492.39571864,2022/07/06 00:00:00+00,1795,1614631,37,7536,2022/07/05 00:00:00+00,1614099,42304,2694,87901,0,1447,970,2167,3536,3880,4100,5035,756864,857060,175,69902,197544,255653,276785,301401,228314,146287,42,0,0,0,858,6805,8638,5719,75946,40550,21606,7644,1,2053
-856335.869598373,7036492.39571864,2022/07/07 00:00:00+00,2826,1617384,,7536,2022/07/06 00:00:00+00,1616921,42527,2694,88111,0,1454,972,2178,3555,3895,4116,5056,757995,858751,175,69967,197652,255898,277307,301962,228824,146720,43,0,0,0,859,6837,8698,5759,76131,40675,21674,7649,5,2088
-856335.869598373,7036492.39571864,2022/07/08 00:00:00+00,1783,1619167,,7536,2022/07/07 00:00:00+00,1618703,42718,2694,88239,0,1458,973,2186,3573,3910,4133,5074,758741,859787,175,70003,197702,256047,277620,302324,229133,146977,44,0,0,0,860,6869,8746,5789,76276,40779,21731,7652,3,2023
-856335.869598373,7036492.39571864,2022/07/09 00:00:00+00,3828,1622995,,7536,2022/07/08 00:00:00+00,1622527,42880,2694,88522,0,1461,974,2190,3585,3924,4140,5090,760318,862034,175,70085,197846,256422,278369,303193,229778,147504,41,0,0,0,861,6900,8795,5814,76502,40930,21787,7660,8,2288
-856335.869598373,7036492.39571864,2022/07/10 00:00:00+00,1892,1624887,,7536,2022/07/09 00:00:00+00,1624417,42939,2694,88647,0,1463,974,2197,3588,3926,4144,5098,761091,863151,175,70121,197919,256633,278712,303552,230129,147791,43,0,0,0,862,6905,8813,5824,76607,41006,21836,7665,5,2399
-856335.869598373,7036492.39571864,2022/07/11 00:00:00+00,314,1625201,,7536,2022/07/10 00:00:00+00,1624731,42951,2695,88680,0,1464,975,2197,3588,3926,4144,5101,761230,863326,175,70131,197928,256662,278756,303607,230193,147843,45,0,0,0,863,6907,8816,5826,76636,41019,21845,7672,7,2027
-856335.869598373,7036492.39571864,2022/07/12 00:00:00+00,2337,1627538,,7536,2022/07/11 00:00:00+00,1627065,43172,2697,88837,0,1480,977,2205,3605,3935,4155,5127,762206,864684,175,70190,198002,256897,279117,304047,230616,148230,44,0,0,0,864,6950,8870,5861,76806,41132,21917,7674,2,2110
-856335.869598373,7036492.39571864,2022/07/13 00:00:00+00,1207,1628745,35,7571,2022/07/12 00:00:00+00,1628268,43348,2697,88894,0,1486,978,2213,3608,3945,4162,5151,762696,865397,175,70214,198026,256983,279303,304273,230824,148425,47,0,0,0,865,6977,8923,5898,76899,41232,21978,7678,4,2026
-856335.869598373,7036492.39571864,2022/07/14 00:00:00+00,2917,1631595,,7571,2022/07/13 00:00:00+00,1631181,43572,2703,89160,0,1502,984,2225,3621,3958,4181,5172,763872,867134,175,70270,198117,257261,279794,304885,231361,148849,43,0,0,0,866,7006,8980,5936,77084,41388,22061,7686,8,2039
-856335.869598373,7036492.39571864,2022/07/15 00:00:00+00,1863,1633458,,7571,2022/07/14 00:00:00+00,1633041,43752,2703,89297,0,1512,986,2232,3629,3968,4193,5197,764654,868212,175,70311,198180,257424,280138,305229,231679,149118,44,0,0,0,867,7037,9019,5972,77230,41496,22125,7697,11,2051
-856335.869598373,7036492.39571864,2022/07/16 00:00:00+00,2040,1635498,,7571,2022/07/15 00:00:00+00,1635081,43862,2705,89475,0,1514,988,2238,3634,3971,4203,5209,765508,869398,175,70341,198236,257594,280557,305639,232048,149423,43,0,0,0,868,7061,9046,5991,77374,41591,22167,7709,12,1795
-856335.869598373,7036492.39571864,2022/07/17 00:00:00+00,998,1636496,,7571,2022/07/16 00:00:00+00,1636078,43908,2706,89561,0,1514,988,2238,3639,3977,4208,5213,765926,869977,175,70368,198262,257686,280747,305838,232223,149553,42,0,0,0,869,7070,9055,5999,77446,41649,22195,7717,8,1668
-856335.869598373,7036492.39571864,2022/07/18 00:00:00+00,572,1637068,,7571,2022/07/17 00:00:00+00,1636649,43922,2706,89629,0,1514,990,2239,3639,3977,4211,5214,766147,870327,175,70381,198286,257740,280855,305975,232324,149632,41,0,0,0,870,7074,9055,6002,77484,41657,22204,7725,8,1704
-856335.869598373,7036492.39571864,2022/07/19 00:00:00+00,1111,1638179,,7571,2022/07/18 00:00:00+00,1637758,44095,2710,89724,0,1520,994,2247,3650,3993,4228,5231,766597,870985,176,70410,198317,257838,281034,306179,232519,149780,45,0,0,0,871,7105,9097,6023,77575,41752,22243,7734,9,1529
-856335.869598373,7036492.39571864,2022/07/20 00:00:00+00,1280,1639459,49,7620,2022/07/19 00:00:00+00,1639034,44229,2710,89856,0,1523,996,2255,3654,3998,4235,5250,767165,871693,176,70438,198354,257941,281230,306417,232765,149968,46,0,0,0,872,7133,9135,6043,77690,41830,22290,7743,9,1540
-856335.869598373,7036492.39571864,2022/07/21 00:00:00+00,1058,1640354,,7620,2022/07/20 00:00:00+00,1640088,44351,2712,89986,0,1526,997,2257,3657,4003,4242,5264,767630,872280,178,70456,198372,258033,281408,306630,232954,150124,45,0,0,0,873,7158,9170,6070,77759,41903,22338,7746,3,1274
-856335.869598373,7036492.39571864,2022/07/22 00:00:00+00,936,1641290,,7620,2022/07/21 00:00:00+00,1641017,44420,2712,90115,0,1528,999,2259,3661,4009,4248,5272,768029,872810,178,70473,198407,258100,281592,306824,233115,150265,43,0,0,0,874,7173,9186,6078,77833,41939,22358,7754,8,1142
-856335.869598373,7036492.39571864,2022/07/23 00:00:00+00,951,1642241,,7620,2022/07/22 00:00:00+00,1641968,44494,2713,90212,0,1532,1001,2261,3668,4017,4251,5281,768453,873336,179,70501,198435,258178,281776,307008,233283,150396,43,0,0,0,875,7192,9199,6085,77916,41981,22382,7762,8,986
-856335.869598373,7036492.39571864,2022/07/24 00:00:00+00,292,1642533,,7620,2022/07/23 00:00:00+00,1642260,44516,2713,90250,0,1533,1001,2263,3670,4024,4253,5285,768565,873516,179,70503,198446,258206,281834,307087,233328,150434,40,0,0,0,876,7193,9201,6086,77931,41993,22386,7766,4,885
-856335.869598373,7036492.39571864,2022/07/25 00:00:00+00,134,1642667,,7620,2022/07/24 00:00:00+00,1642393,44534,2713,90272,0,1535,1001,2263,3671,4025,4254,5287,768619,873595,179,70506,198452,258214,281849,307113,233347,150457,50,0,0,0,877,7197,9205,6089,77948,42002,22393,7773,7,823
-856335.869598373,7036492.39571864,2022/07/26 00:00:00+00,976,1643643,,7620,2022/07/25 00:00:00+00,1643366,44666,2713,90383,0,1542,1006,2266,3682,4037,4267,5304,769039,874148,179,70535,198486,258290,282009,307285,233516,150614,45,0,0,0,878,7218,9232,6105,78026,42065,22428,7777,4,803
-856335.869598373,7036492.39571864,2022/07/27 00:00:00+00,523,1644166,55,7675,2022/07/26 00:00:00+00,1643884,44744,2713,90447,0,1549,1007,2268,3686,4041,4273,5320,769266,874439,179,70548,198495,258322,282091,307380,233614,150691,47,0,0,0,879,7227,9246,6120,78070,42105,22455,7781,4,695
-856335.869598373,7036492.39571864,2022/07/28 00:00:00+00,1063,1645207,,7675,2022/07/27 00:00:00+00,1644945,44942,2714,90556,0,1564,1010,2273,3704,4052,4280,5354,769694,875072,179,70580,198518,258393,282243,307558,233810,150861,48,0,0,0,880,7261,9282,6155,78161,42195,22513,7787,6,696
-856335.869598373,7036492.39571864,2022/07/29 00:00:00+00,602,1645809,,7675,2022/07/28 00:00:00+00,1645543,45001,2716,90644,0,1568,1012,2273,3709,4055,4285,5362,769929,875435,179,70599,198538,258443,282352,307677,233913,150940,43,0,0,0,881,7266,9299,6165,78206,42229,22533,7790,3,648
-856335.869598373,7036492.39571864,2022/07/30 00:00:00+00,556,1646365,,7675,2022/07/29 00:00:00+00,1646099,45069,2718,90718,0,1572,1014,2274,3713,4062,4288,5369,770163,875757,179,70615,198551,258484,282445,307792,234012,151011,45,0,0,0,882,7274,9322,6174,78254,42277,22545,7800,10,592
-856335.869598373,7036492.39571864,2022/07/31 00:00:00+00,104,1646469,,7675,2022/07/30 00:00:00+00,1646203,45075,2718,90737,0,1572,1014,2274,3713,4062,4288,5370,770198,875826,179,70619,198552,258490,282462,307816,234027,151026,44,0,0,0,883,7275,9324,6176,78261,42289,22548,7806,6,565
-856335.869598373,7036492.39571864,2022/08/01 00:00:00+00,424,1646893,,7675,2022/07/31 00:00:00+00,1646626,45080,2718,90810,0,1572,1014,2274,3713,4062,4290,5371,770364,876083,179,70633,198565,258519,282529,307922,234124,151088,43,0,0,0,884,7275,9325,6177,78283,42299,22551,7811,5,606
-856335.869598373,7036492.39571864,2022/08/02 00:00:00+00,205,1647098,,7675,2022/08/01 00:00:00+00,1646830,45084,2718,90854,0,1572,1014,2274,3714,4062,4291,5371,770453,876198,179,70635,198570,258532,282569,307965,234160,151128,44,0,0,0,885,7275,9326,6178,78297,42308,22553,7814,3,496
-856335.869598373,7036492.39571864,2022/08/03 00:00:00+00,507,1647605,25,7700,2022/08/02 00:00:00+00,1647334,45179,2718,90910,0,1574,1014,2278,3719,4069,4300,5382,770684,876471,179,70647,198584,258558,282640,308055,234245,151218,49,0,0,0,886,7295,9351,6190,78350,42350,22574,7821,7,494
-856335.869598373,7036492.39571864,2022/08/04 00:00:00+00,591,1648190,,7700,2022/08/03 00:00:00+00,1647924,45272,2718,91009,0,1579,1014,2283,3724,4075,4307,5392,770934,876811,179,70662,198588,258585,282737,308171,234356,151316,48,0,0,0,887,7316,9376,6199,78407,42398,22591,7826,5,427
-856335.869598373,7036492.39571864,2022/08/05 00:00:00+00,573,1648763,,7700,2022/08/04 00:00:00+00,1648495,45338,2720,91092,0,1585,1016,2288,3731,4075,4310,5396,771167,877149,179,70685,198602,258630,282853,308284,234451,151383,42,0,0,0,888,7330,9393,6207,78462,42429,22603,7828,2,422
-856335.869598373,7036492.39571864,2022/08/06 00:00:00+00,462,1649225,,7700,2022/08/05 00:00:00+00,1648954,45401,2720,91141,0,1587,1017,2293,3735,4081,4315,5403,771371,877404,179,70698,198613,258669,282932,308359,234510,151442,48,0,0,0,889,7340,9410,6213,78509,42478,22631,7834,6,409
-856335.869598373,7036492.39571864,2022/08/07 00:00:00+00,270,1649495,,7700,2022/08/06 00:00:00+00,1649224,45429,2721,91186,0,1587,1018,2294,3736,4083,4317,5409,771472,877573,179,70703,198621,258692,282987,308403,234554,151491,44,0,0,0,890,7343,9416,6219,78524,42496,22640,7842,8,433
-856335.869598373,7036492.39571864,2022/08/08 00:00:00+00,255,1649750,,7700,2022/08/07 00:00:00+00,1649479,45433,2721,91235,0,1587,1018,2294,3737,4084,4317,5410,771579,877721,179,70705,198628,258715,283039,308466,234597,151534,41,0,0,0,891,7343,9417,6219,78538,42502,22642,7847,5,409
-856335.869598373,7036492.39571864,2022/08/09 00:00:00+00,504,1650254,,7700,2022/08/08 00:00:00+00,1649980,45525,2722,91285,0,1593,1020,2296,3748,4088,4326,5421,771807,877994,179,70729,198651,258742,283129,308559,234673,151600,44,0,0,0,892,7360,9438,6228,78586,42539,22659,7850,3,451
-856335.869598373,7036492.39571864,2022/08/10 00:00:00+00,537,1650791,43,7743,2022/08/09 00:00:00+00,1650517,45576,2722,91359,0,1596,1023,2298,3753,4092,4331,5424,772021,878317,179,70748,198668,258785,283204,308661,234774,151689,46,0,0,0,893,7365,9449,6238,78624,42570,22679,7853,3,456
-856335.869598373,7036492.39571864,2022/08/11 00:00:00+00,814,1651599,,7743,2022/08/10 00:00:00+00,1651330,45745,2724,91456,0,1602,1025,2305,3762,4110,4343,5443,772368,878783,179,70765,198685,258832,283316,308791,234914,151809,50,0,0,0,894,7387,9492,6269,78710,42653,22740,7859,6,487
-856335.869598373,7036492.39571864,2022/08/12 00:00:00+00,357,1651956,,7743,2022/08/11 00:00:00+00,1651687,45781,2725,91511,0,1603,1026,2305,3764,4114,4346,5445,772499,879009,179,70775,198699,258864,283372,308858,234980,151857,44,0,0,0,895,7395,9503,6273,78737,42680,22750,7865,6,457
-856335.869598373,7036492.39571864,2022/08/13 00:00:00+00,257,1652213,,7743,2022/08/12 00:00:00+00,1651944,45806,2725,91549,0,1609,1028,2307,3768,4114,4347,5445,772604,879161,179,70788,198708,258890,283426,308904,235023,151894,40,0,0,0,896,7399,9504,6278,78755,42686,22755,7870,5,427
-856335.869598373,7036492.39571864,2022/08/14 00:00:00+00,267,1652480,,7743,2022/08/13 00:00:00+00,1652208,45846,2725,91582,0,1610,1028,2307,3770,4116,4349,5451,772714,879315,179,70796,198713,258901,283465,308952,235061,151942,51,0,0,0,897,7405,9517,6286,78776,42715,22772,7871,1,427
-856335.869598373,7036492.39571864,2022/08/15 00:00:00+00,174,1652654,,7743,2022/08/14 00:00:00+00,1652382,45848,2725,91620,0,1610,1028,2307,3770,4116,4349,5452,772782,879421,179,70803,198720,258911,283505,308988,235090,151966,41,0,0,0,898,7405,9518,6286,78791,42718,22775,7874,3,415
-856335.869598373,7036492.39571864,2022/08/16 00:00:00+00,534,1653188,,7743,2022/08/15 00:00:00+00,1652913,45977,2726,91675,0,1621,1030,2314,3779,4121,4354,5474,773007,879727,179,70821,198732,258950,283575,309066,235173,152056,50,0,0,0,899,7419,9542,6316,78835,42774,22816,7882,8,420
-856335.869598373,7036492.39571864,2022/08/17 00:00:00+00,388,1653576,39,7782,2022/08/16 00:00:00+00,1653297,46046,2727,91731,0,1622,1031,2318,3783,4126,4361,5482,773164,879954,179,70827,198744,258977,283629,309135,235245,152122,48,0,0,0,900,7432,9560,6324,78869,42806,22828,7884,2,398
-856335.869598373,7036492.39571864,2022/08/18 00:00:00+00,262,1653798,,7782,2022/08/17 00:00:00+00,1653558,46117,2727,91767,0,1627,1033,2321,3788,4129,4365,5492,773278,880101,179,70838,198750,258998,283670,309169,235280,152158,50,0,0,0,901,7443,9580,6332,78900,42839,22841,7886,2,319
-856335.869598373,7036492.39571864,2022/08/19 00:00:00+00,421,1654219,,7782,2022/08/18 00:00:00+00,1653976,46171,2728,91832,0,1632,1035,2323,3792,4132,4367,5503,773437,880360,179,70847,198760,259038,283740,309241,235338,152238,46,0,0,0,902,7454,9589,6337,78941,42865,22853,7891,5,329
-856335.869598373,7036492.39571864,2022/08/20 00:00:00+00,237,1654456,,7782,2022/08/19 00:00:00+00,1654212,46220,2728,91878,0,1637,1039,2325,3794,4133,4371,5508,773528,880505,179,70862,198765,259056,283791,309282,235367,152267,42,0,0,0,903,7462,9595,6349,78963,42877,22867,7891,0,326
-856335.869598373,7036492.39571864,2022/08/21 00:00:00+00,52,1654508,,7782,2022/08/20 00:00:00+00,1654264,46236,2728,91883,0,1637,1039,2326,3795,4133,4371,5510,773539,880546,179,70863,198765,259061,283799,309288,235372,152274,57,0,0,0,904,7466,9599,6353,78970,42883,22874,7894,3,295
-856335.869598373,7036492.39571864,2022/08/22 00:00:00+00,10,1654518,,7782,2022/08/21 00:00:00+00,1654274,46237,2728,91885,0,1637,1039,2326,3795,4133,4371,5510,773543,880552,179,70863,198765,259063,283800,309290,235373,152275,44,0,0,0,905,7467,9599,6353,78973,42883,22874,7897,3,272
-856335.869598373,7036492.39571864,2022/08/23 00:00:00+00,482,1655000,,7782,2022/08/22 00:00:00+00,1654755,46319,2728,91949,0,1639,1040,2329,3802,4141,4373,5519,773745,880831,179,70872,198774,259103,283876,309392,235443,152351,45,0,0,0,906,7482,9622,6365,79016,42921,22892,7901,4,264
-856335.869598373,7036492.39571864,2022/08/24 00:00:00+00,338,1655338,38,7820,2022/08/23 00:00:00+00,1655090,46396,2728,92000,0,1642,1041,2330,3808,4147,4378,5528,773898,881013,179,70882,198785,259121,283929,309450,235498,152399,48,0,0,0,907,7494,9640,6381,79042,42951,22918,7902,1,257
-856335.869598373,7036492.39571864,2022/08/25 00:00:00+00,234,1655538,,7820,2022/08/24 00:00:00+00,1655324,46440,2729,92029,0,1644,1041,2331,3810,4152,4382,5531,773998,881147,179,70886,198792,259137,283964,309482,235539,152433,50,0,0,0,908,7499,9652,6391,79068,42974,22934,7904,2,253
-856335.869598373,7036492.39571864,2022/08/26 00:00:00+00,322,1655860,,7820,2022/08/25 00:00:00+00,1655646,46498,2732,92074,0,1647,1042,2332,3813,4155,4386,5539,774125,881342,179,70897,198801,259163,284007,309541,235590,152481,47,0,0,0,909,7510,9669,6398,79099,43000,22952,7907,3,239
-856335.869598373,7036492.39571864,2022/08/27 00:00:00+00,323,1656183,,7820,2022/08/26 00:00:00+00,1655969,46550,2732,92118,0,1651,1043,2332,3818,4158,4389,5546,774244,881546,179,70908,198810,259185,284064,309599,235635,152526,45,0,0,0,910,7515,9684,6407,79122,43031,22974,7909,2,251
-856335.869598373,7036492.39571864,2022/08/28 00:00:00+00,114,1656297,,7820,2022/08/27 00:00:00+00,1656083,46572,2732,92134,0,1652,1043,2332,3818,4160,4391,5551,774287,881617,179,70909,198810,259190,284082,309628,235659,152542,48,0,0,0,911,7519,9689,6410,79130,43040,22978,7913,4,260
-856335.869598373,7036492.39571864,2022/08/29 00:00:00+00,27,1656324,,7820,2022/08/28 00:00:00+00,1656110,46576,2732,92143,0,1652,1043,2332,3818,4160,4391,5551,774294,881637,179,70910,198810,259193,284082,309634,235660,152547,61,0,0,0,912,7519,9692,6411,79132,43047,22980,7916,3,262
-856335.869598373,7036492.39571864,2022/08/30 00:00:00+00,557,1656881,,7820,2022/08/29 00:00:00+00,1656667,46649,2732,92233,0,1656,1046,2334,3821,4167,4397,5563,774524,881964,179,70930,198832,259229,284166,309735,235757,152623,47,0,0,0,913,7527,9707,6424,79172,43092,23016,7918,2,273
-856335.869598373,7036492.39571864,2022/08/31 00:00:00+00,75,1656956,19,7839,2022/08/30 00:00:00+00,1656742,46677,2733,92240,0,1659,1047,2335,3825,4167,4399,5565,774563,882000,179,70938,198833,259234,284179,309742,235766,152631,48,0,0,0,914,7531,9711,6431,79179,43099,23026,7923,5,236
-856335.869598373,7036492.39571864,2022/09/01 00:00:00+00,498,1657449,,7839,2022/08/31 00:00:00+00,1657240,46776,2737,92330,0,1663,1048,2338,3829,4177,4407,5582,774774,882287,179,70952,198841,259265,284257,309814,235866,152712,48,0,0,0,915,7549,9731,6445,79224,43145,23049,7925,2,273
-856335.869598373,7036492.39571864,2022/09/02 00:00:00+00,313,1657762,,7839,2022/09/01 00:00:00+00,1657553,46812,2737,92390,0,1663,1050,2338,3832,4179,4411,5585,774915,882459,179,70955,198851,259287,284311,309874,235916,152754,46,0,0,0,916,7555,9742,6450,79251,43177,23062,7926,1,272
-856335.869598373,7036492.39571864,2022/09/03 00:00:00+00,336,1658098,,7839,2022/09/02 00:00:00+00,1657889,46856,2737,92446,0,1666,1050,2339,3834,4182,4414,5590,775036,882674,179,70963,198856,259312,284361,309950,235971,152794,46,0,0,0,917,7564,9753,6457,79280,43206,23081,7928,2,274
-856335.869598373,7036492.39571864,2022/09/04 00:00:00+00,149,1658247,,7839,2022/09/03 00:00:00+00,1658036,46886,2737,92455,0,1668,1050,2340,3834,4185,4416,5595,775097,882760,179,70969,198859,259321,284389,309982,235988,152816,44,0,0,0,918,7566,9764,6461,79289,43219,23089,7932,4,279
-856335.869598373,7036492.39571864,2022/09/05 00:00:00+00,25,1658272,,7839,2022/09/04 00:00:00+00,1658061,46889,2737,92459,0,1668,1050,2340,3834,4185,4416,5595,775109,882773,179,70969,198859,259322,284394,309986,235991,152819,51,0,0,0,919,7567,9765,6462,79292,43221,23093,7933,1,279
-856335.869598373,7036492.39571864,2022/09/06 00:00:00+00,520,1658792,,7839,2022/09/05 00:00:00+00,1658581,46972,2737,92541,0,1677,1055,2343,3838,4189,4422,5606,775324,883078,179,70992,198882,259366,284461,310102,236060,152900,43,0,0,0,920,7578,9786,6471,79328,43264,23111,7934,1,273
-856335.869598373,7036492.39571864,2022/09/07 00:00:00+00,242,1659034,31,7870,2022/09/06 00:00:00+00,1658821,46995,2737,92584,0,1677,1055,2343,3840,4190,4424,5609,775424,883218,179,70996,198888,259376,284494,310154,236110,152933,47,0,0,0,921,7582,9792,6476,79354,43278,23123,7935,1,297
-856335.869598373,7036492.39571864,2022/09/08 00:00:00+00,288,1659319,,7870,2022/09/07 00:00:00+00,1659109,47058,2737,92630,0,1678,1057,2343,3845,4195,4429,5614,775551,883379,179,70999,198897,259399,284540,310202,236146,152962,47,0,0,0,922,7592,9809,6489,79392,43306,23151,7937,2,267
-856335.869598373,7036492.39571864,2022/09/09 00:00:00+00,223,1659542,,7870,2022/09/08 00:00:00+00,1659332,47099,2737,92664,0,1680,1058,2344,3850,4199,4433,5621,775643,883509,180,71006,198904,259415,284577,310246,236182,152998,45,0,0,0,923,7597,9815,6495,79405,43324,23160,7939,2,254
-856335.869598373,7036492.39571864,2022/09/10 00:00:00+00,241,1659783,,7870,2022/09/09 00:00:00+00,1659573,47144,2737,92690,0,1682,1058,2349,3853,4200,4434,5628,775741,883652,180,71011,198911,259430,284605,310295,236221,153032,48,0,0,0,924,7604,9827,6502,79432,43346,23175,7940,1,241
-856335.869598373,7036492.39571864,2022/09/11 00:00:00+00,116,1659899,,7870,2022/09/10 00:00:00+00,1659689,47172,2737,92704,0,1682,1060,2350,3853,4202,4437,5632,775789,883720,180,71013,198915,259432,284629,310318,236238,153048,46,0,0,0,925,7608,9835,6506,79444,43356,23181,7943,3,236
